Sr No.,School Name,UDISE Code,State,District,Block,Cluster,Village,PIN Code,Address,Email,School Management,School Category,School Type,Classes From–To,Rural/Urban,School Status,LGD Village,LGD Panchayat,LGD Block
1437,"Z.P.PS ,PANJARA",27090710001,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, KHAT ",PANJARA,441106.0,At.Panjara Post.Khat T.Mouda D.Nagpur,zpprischoolpanjara@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Panjara,Aadasa,Mouda
1438,"Z.P.PS ,DHOLMARA(ASHTI)",27090710101,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, KHAT ",DHOLMARA(ASHTI),441106.0,dholmara po khat ta mouda dist nagpur,nareshachale25@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Dholmara,Ghotmundri,Mouda
1439,"Z.P. PS, ASHTI(DHOLMARA)",27090710201,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, KHAT ",ASHTI(DHOLMARA),441106.0,Z.P.PRIMARY SCHOOL ASHTI DHOLMARA TA MOUDA DIST NAGPUR,zppsashti201@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Ashti (Barshi),Aashti(Nav),Mouda
1440,"Z.P.PS , SHIVANI",27090710301,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, KHAT ",SHIVANI,441106.0,Z.P.P.S SHIVNI TA MOUDA DIST NAGPUR,,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Shiwani,Aadasa,Mouda
1441,"Z.P.UPS,  DHANOLI",27090710401,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS,  DHANOLI ",DHANOLI,441106.0,AT-DHANOLI POST-INDORA TAH-MOUDA DIST-NAGPUR,krushnadas1975@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Dhanoli,Dhanoli,Mouda
1442,"Z.P. UPS , WAIGAON",27090710501,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS,  DHANOLI ",WAIGAON,441106.0,AT-WAIGAON POST-MORGAON TAH-MOUDA DIST-NAGPUR,zpupswaigaon501@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Waygaon,Sirsoli,Mouda
1443,"INDUTAI MEMO. HS,  WAIGAON",27090710502,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS,  DHANOLI ",WAIGAON,441106.0,AT-WAIGAON POST-MORGAON TAH-MOUDA DIST-NAGPUR,sunilbabulkar77@gmail.com,Other State Govt. Managed,Upper Pr. and Secondary,3-Co-educational,8–10,Rural,Operational,Waygaon,Sirsoli,Mouda
1444,"Z.P.PS ,TONDALI",27090710601,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS,  DHANOLI ",TONDALI,441106.0,AT-TONDALI POST-INDORA TAH-MOUDA DIST-NAGPUR,anudhurde@gmail.com,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Tondli (Burj),Tondli,Mouda
1445,"Z.P.PS, SUKLI(DEV)",27090710701,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS,  DHANOLI ",SUKLI(DEV),441106.0,AT-SUKALI DEV POST-MORGAON TAH-MOUDA DIST-NAGPUR,zpschoolsuklidev@gmail.com,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Sukli (Dukare),Tondli,Mouda
1446,"Z.P.PS,  MURMADI",27090710801,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS,  DHANOLI ",MURMADI,441106.0,"AT- MURMADI, POST- MORGAON, TA- MOUDA, DIST- NAGPUR",ashish3bhagat@rediffimail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Murmadi,Pimpalgaon,Mouda
1447,"Z.P.PS,  KHIDKI",27090710901,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS,  DHANOLI ",KHIDKI,441106.0,AT-KHIDKI POST-INDORA TAH-MOUDA DIST-NAGPUR,shishupalpratyeke@gmail.com,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Khidki,Tondli,Mouda
1448,"Z.P.PS , WAGHBODI",27090711001,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS,  DHANOLI ",WAGHBODI,441106.0,AT-WAGHBODI POST-INDORA TAH-MOUDA DIST-NAGPUR,nandkishorpathale07@gmail.com,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Waghbodi,Boridhivari,Mouda
1449,"Z.P.PS,  KATHALABODI",27090711101,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS,  DHANOLI ",KATHALABODI,441106.0,AT-KATHALABODI POST-KODAMENDHI TAH-MOUDA DIST-NAGPUR,zppskthalabodi2014@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Kathalabodi,Aadegaon,Mouda
1450,"Z.P.UPS,  AROLI",27090711201,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS,  AROLI ",AROLI,441106.0,AT-AROLI POST-AROLI TAH-MOUDA DIST-NAGPUR,Sandeep.daksha48@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–8,Rural,Operational,Aroli,Aroli,Mouda
1451,Z.P.PS  AROLI2,27090711202,MAHARASHTRA,NAGPUR,MOUDA,,AROLI,441106.0,,,Local Body,Primary,3-Co-educational,1–4,,Permanently Closed,,,
1452,"SAMARTH RAMDAS VIDYA MANDIR , AROLI",27090711203,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS,  AROLI ",AROLI,441106.0,Aroli Post-Aroli Ta-Mouda Dist-Nagpur,srpvaroli@gmail.com,Other State Govt. Managed,Primary,3-Co-educational,1–4,Rural,Operational,Aroli,Aroli,Mouda
1453,"SAMARTH RAMDAS HS & JR. COLLEGE, AROLI",27090711204,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS,  AROLI ",AROLI,441106.0,AT POST AROLI TAH MOUDA DIST NAGPUR,samarthrha@gmail.com,Other State Govt. Managed,Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,5–12,Rural,Operational,Aroli,Aroli,Mouda
1454,"INDIAN PUBLIC SCH, AROLI",27090711205,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS,  AROLI ",AROLI,441106.0,BEHIND HANUMAN MANDIR PIN 441106 Village AROLI Dostrict NAGPUR,indianpublicschoolaroli@gmail.com,Private Unaided (Recognized) ,Pr. Up Pr. and Secondary Only,3-Co-educational,1–10,Rural,Operational,Aroli,Aroli,Mouda
1455,SAMARTH RAMDAS PUBLIC SCHOOL AROLI,27090711206,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS,  AROLI ",AROLI,441106.0,AT PO Aroli Tah Mouda Dist Nagpur ,samarthramdaspublicschool@gmail.com,Private Unaided (Recognized) ,Primary,3-Co-educational,1–5,Rural,Operational,Aroli,Aroli,Mouda
1456,"Z.P.PS, BERDEPAR",27090711301,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS,  AROLI ",BERDEPAR,441106.0,"AT-BERDEPAR,POST-AROLI,TAL-MOUDA DIST-NAGPUR",zppberdepar@gmail.com,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Berdepar,Berdepar,Mouda
1457,"Z.P.PS, KHANDALA(GUJAR)",27090711401,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS,  AROLI ",KHANDALA (GUJAR),441106.0,AT-KHANDARA GUJAR POST-AROLI TAH-MOUDA DIST-NAGPUR,,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Khandala (Gujar),Berdepar,Mouda
1458,"Z.P.PS ,BHANDEWADI",27090711501,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS,  AROLI ",BHANDEWADI,441106.0,"AT.BHANDEWADI,PO.AROLI,TA.MOUDA",zppsbhandewadi501@gmail.com,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Bhandewadi,Bhandewadi,Mouda
1459,"Z.P.PS ,SHIVADOULI",27090711601,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS,  AROLI ",SHIVADOULI,441106.0,At. shivadouli post. Aroli Taluka. Mouda Dist. Nagpur,shamw77@gmail.com,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Metashivadouli,Bhandewadi,Mouda
1460,"Z.P.PS , SAVANGI",27090711701,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS,  AROLI ",SAVANGI,441106.0,AT-SAVANGI POST-KODAMENDHI TAH-MOUDA DIST-NAGPUR,,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Sawangi,Bhandewadi,Mouda
1461,"Z.P.PS,  KODAMENDHI",27090711801,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.PS,  KODAMENDHI ",KODAMENDHI,441106.0,Z.P. PRIMARY SCHOOL KODAMENDHI POST-KODAMENDHI TAH-MOUDA DIST-NAGPUR,zppskodamendhi@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Kodamendhi,Kodamendhi,Mouda
1462,AADARSHA  PS KODAMENDHI,27090711802,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.PS,  KODAMENDHI ",KODAMENDHI,441106.0,At Post Kodamendhi Tah Mauda Dist Nagpur,adarshpskodamendhi@gmail.com,Other State Govt. Managed,Primary,3-Co-educational,1–4,Rural,Operational,Kodamendhi,Kodamendhi,Mouda
1463,Z.P. HS KODAMENDHI,27090711803,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.PS,  KODAMENDHI ",KODAMENDHI,441106.0,At Post Kodamendhi Tah Mauda Dist Nagpur,kzphsjrckoda@gmail.com,Local Body,Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,5–12,Rural,Operational,Kodamendhi,Kodamendhi,Mouda
1464,DAYARAMJI BHOYAR PUBLIC SCH KODAMENDHI,27090711804,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.PS,  KODAMENDHI ",KODAMENDHI,441110.0,at post Kodamendhi tal-Mouda dist_Nagpur 441106,kiteykiran777@gmail.com,Private Unaided (Recognized) ,Primary with Upper Primary,3-Co-educational,1–8,Rural,Operational,Kodamendhi,Kodamendhi,Mouda
1465,"GURUKUL CONVENT, KODAMENDHI",27090711805,MAHARASHTRA,NAGPUR,MOUDA,,KODAMENDHI,441106.0,AT-KODAMENDHI POST-KODAMENDHI TAH-MOUDA DIST-NAGPUR,,Private Unaided (Recognized) ,Primary with Upper Primary,3-Co-educational,1–6,Rural,Closed,Kodamendhi,Kodamendhi,Mouda
1466,"SMT. RAJESHWARI REDDY SCHOLAR CONVENT, KODAMENDHI",27090711806,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.PS,  KODAMENDHI ",KODAMENDHI,441106.0,At. Post. Kodamendhi Ta. Mauda Ji. Nagpur,srsconventkoda@gmail.com,Private Unaided (Recognized) ,Pr. Up Pr. and Secondary Only,3-Co-educational,1–10,Rural,Operational,Kodamendhi,Kodamendhi,Mouda
1467,SHRI VENKAT REDDY JUNIOR COLLEGE KODAMENDHI,27090711807,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.PS,  KODAMENDHI ",KODAMENDHI,441106.0,At. post kodamendhi Ta. Mouda Ji. Nagpur,srsconventkoda@gmail.com,Private Unaided (Recognized) ,Higher Secondary only/Jr. College,3-Co-educational,11–12,Rural,Operational,Kodamendhi,Kodamendhi,Mouda
1468,"Z.P.UPS, ADEGAON",27090711901,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.PS,  KODAMENDHI ",ADEGAON,441106.0,ZP UPPER PRIMARY SCHOOL ADEGAON,zpschooladegaon80@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–8,Rural,Operational,Adegaon,Aadegaon,Mouda
1469,"Z.P.UPS, WAKESHWAR",27090712001,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.PS,  KODAMENDHI ",WAKESHWAR,441106.0,Z.P.UPPER PRIMARY SCHOOL WAKESHWAR POST INDORA TH MOUDA DIS NAGPUR 441106,zpschoolwakeshwar@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–8,Rural,Operational,Wakeshwar,Wakeshawar,Mouda
1470,"Z.P.UPS, SIRSOLI",27090712101,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.PS,  KODAMENDHI ",SIRSOLI,441106.0,At.Sirsoli P.Morgaon T.Mauda D.Nagpur,,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Sirsoli,Sirsoli,Mouda
1471,"Z.P.PS , BORI GHIWARI",27090712201,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.PS,  KODAMENDHI ",BORI GHIWARI,441106.0,Z.P.PRIMARY SCHOOL BORI GHIWARI POST-INDORA TAH-MOUDA DIST-NAGPUR,zppsborighivari@gmail.com,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Borighivari,Boridhivari,Mouda
1472,"Z.P.PS, PIMPALGAON",27090712301,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.PS,  KODAMENDHI ",PIMPALGAON,441106.0,AT PIMPALGAON PO MORGAON TAH MOUDA DIST NAGPUR,prafulindurkar@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Pimpalgaon,Pimpalgaon,Mouda
1473,"Z.P.PS, SHRIKHANDA",27090712401,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.PS,  KODAMENDHI ",SHRIKHANDA,441106.0,ZP PRIMARI SCHOOL SHRIKHANDA,shrikhanda123@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Shrikhanda,Tanda,Mouda
4371,GOPAL PUBLIC SCHOOL SALWA,27094100279,MAHARASHTRA,NAGPUR,MOUDA,"PM SHRI Z.P. UPS, CHACHER ",SALVA,441401.0,AT PO SALVA TAH- MOUDA Dist - Nagpur,gopalpublicschoolsalwa@gmail.com,Private Unaided (Recognized) ,Primary,3-Co-educational,1–5,Rural,Operational,Salva,Salva,Mouda
4374,SUNRISE UPPER PRIMARY AND SECONDARY SCHOOL MOUDA ,27094100343,MAHARASHTRA,NAGPUR,MOUDA,"Z.P. P.S., MOUDA ",MOUDA,441104.0,Shiv Nagar Ramtek Road Mouda,abhinavsasthamouda@gmail.com,Private Unaided (Recognized) ,Pr. Up Pr. and Secondary Only,3-Co-educational,1–10,Urban,Operational,,,
