Sr No.,School Name,UDISE Code,State,District,Block,Cluster,Village,PIN Code,Address,Email,School Management,School Category,School Type,Classes From–To,Rural/Urban,School Status,LGD Village,LGD Panchayat,LGD Block
2344,"SARASWATI VIDYALAYA, MANGARUL NO. 3",27091014501,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, SAWANGI (AASOLA)",MANGARUL,441110.0,"AT POST MANGARUL, TAH. HINGNA, DIST. NAGPUR - 441110",sch.mangarul145@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Mangarul,Mangarul,Hingna
2345,"SHARADA CONVENT, NAGALWADI NO. 3",27091014601,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, KAVADAS",NAGALWADI,441110.0,"AT POST NAGALWADI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.nagalwadi146@gmail.com,Private Unaided,Primary with Upper Primary,Co-educational,1–8,Rural,Operational,Nagalwadi,Nagalwadi,Hingna
2346,"MODEL SCHOOL, PACHGAON NO. 3",27091014701,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, TAKALGHAT",PACHGAON,441122.0,"AT POST PACHGAON, TAH. HINGNA, DIST. NAGPUR - 441122",sch.pachgaon147@gmail.com,Department of Education,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Pachgaon,Pachgaon,Hingna
2347,"Z.P. HIGH SCHOOL, PIPLA NO. 3",27091014801,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, GUMGAON",PIPLA,441122.0,"AT POST PIPLA, TAH. HINGNA, DIST. NAGPUR - 441122",sch.pipla148@gmail.com,Local Body,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Pipla,Pipla,Hingna
2348,"NATIONAL HIGH SCHOOL, SALAI DABHA NO. 3",27091014901,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, KANHOLIBARA",SALAI DABHA,441110.0,"AT POST SALAI DABHA, TAH. HINGNA, DIST. NAGPUR - 441110",sch.salaidabha149@gmail.com,Private Aided,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Salai Dabha,Salai Dabha,Hingna
2349,"MAHATMA GANDHI VIDYALAYA, SAMBA NO. 3",27091015001,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, ADEGAON",SAMBA,441110.0,"AT POST SAMBA, TAH. HINGNA, DIST. NAGPUR - 441110",sch.samba150@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Samba,Samba,Hingna
2350,"Z.P. PS, SITAGONDHI NO. 3",27091015101,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, DEVALI(AMGAON)",SITAGONDHI,441110.0,"AT POST SITAGONDHI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.sitagondhi151@gmail.com,Local Body,Primary,Co-educational,1–4,Rural,Operational,Sitagondhi,Sitagondhi,Hingna
2351,"Z.P. UPS, SONKHAMB NO. 3",27091015201,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, MOHAGAON",SONKHAMB,441110.0,"AT POST SONKHAMB, TAH. HINGNA, DIST. NAGPUR - 441110",sch.sonkhamb152@gmail.com,Local Body,Primary with Upper Primary,Co-educational,1–7,Rural,Operational,Sonkhamb,Sonkhamb,Hingna
2352,"Z.P. PS (BOYS), TURKMARI NO. 3",27091015301,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, SAWANGI (AASOLA)",TURKMARI,441110.0,"AT POST TURKMARI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.turkmari153@gmail.com,Local Body,Primary,Boys,1–5,Rural,Operational,Turkmari,Turkmari,Hingna
2353,"Z.P. PS (GIRLS), UKHALI NO. 3",27091015401,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, HINGNA",UKHALI,441110.0,"AT POST UKHALI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.ukhali154@gmail.com,Local Body,Primary,Girls,1–5,Rural,Operational,Ukhali,Ukhali,Hingna
2354,"SARASWATI VIDYALAYA, VILAM NO. 3",27091015501,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, TAKALGHAT",VILAM,441122.0,"AT POST VILAM, TAH. HINGNA, DIST. NAGPUR - 441122",sch.vilam155@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Vilam,Vilam,Hingna
2355,"SHARADA CONVENT, YERLA NO. 3",27091015601,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, MOHAGAON",YERLA,441110.0,"AT POST YERLA, TAH. HINGNA, DIST. NAGPUR - 441110",sch.yerla156@gmail.com,Private Unaided,Primary with Upper Primary,Co-educational,1–8,Rural,Operational,Yerla,Yerla,Hingna
2356,"MODEL SCHOOL, HINGNA NO. 8",27091015701,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, HINGNA",HINGNA,441110.0,"AT POST HINGNA, TAH. HINGNA, DIST. NAGPUR - 441110",sch.hingna157@gmail.com,Department of Education,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Urban,Operational,Hingna,Hingna,Hingna
2357,"Z.P. HIGH SCHOOL, WANADONGRI NO. 7",27091015801,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, WANADONGRI",WANADONGRI,441110.0,"AT POST WANADONGRI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.wanadongri158@gmail.com,Local Body,Secondary with Higher Secondary,Co-educational,5–12,Urban,Operational,Wanadongri,Wanadongri,Hingna
2358,"NATIONAL HIGH SCHOOL, RAIPUR NO. 4",27091015901,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, HINGNA",RAIPUR,441110.0,"AT POST RAIPUR, TAH. HINGNA, DIST. NAGPUR - 441110",sch.raipur159@gmail.com,Private Aided,Secondary with Higher Secondary,Co-educational,5–12,Urban,Operational,Raipur,Raipur,Hingna
2359,"MAHATMA GANDHI VIDYALAYA, SUKALI NO. 4",27091016001,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, HINGNA",SUKALI,441110.0,"AT POST SUKALI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.sukali160@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Sukali,Sukali,Hingna
2360,"Z.P. PS, KHAIRI PANNASE NO. 4",27091016101,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, HINGNA",KHAIRI PANNASE,441110.0,"AT POST KHAIRI PANNASE, TAH. HINGNA, DIST. NAGPUR - 441110",sch.khairipannase161@gmail.com,Local Body,Primary,Co-educational,1–4,Rural,Operational,Khairi Pannase,Khairi Pannase,Hingna
2361,"Z.P. UPS, ADEGAON NO. 4",27091016201,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, ADEGAON",ADEGAON,441110.0,"AT POST ADEGAON, TAH. HINGNA, DIST. NAGPUR - 441110",sch.adegaon162@gmail.com,Local Body,Primary with Upper Primary,Co-educational,1–7,Rural,Operational,Adegaon,Adegaon,Hingna
2362,"Z.P. PS (BOYS), DEVALI AMGAON NO. 4",27091016301,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, DEVALI(AMGAON)",DEVALI AMGAON,441110.0,"AT POST DEVALI AMGAON, TAH. HINGNA, DIST. NAGPUR - 441110",sch.devaliamgaon163@gmail.com,Local Body,Primary,Boys,1–5,Rural,Operational,Devali Amgaon,Devali Amgaon,Hingna
2363,"Z.P. PS (GIRLS), GUMGAON NO. 5",27091016401,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, GUMGAON",GUMGAON,441122.0,"AT POST GUMGAON, TAH. HINGNA, DIST. NAGPUR - 441122",sch.gumgaon164@gmail.com,Local Body,Primary,Girls,1–5,Rural,Operational,Gumgaon,Gumgaon,Hingna
2364,"SARASWATI VIDYALAYA, KANHOLIBARA NO. 5",27091016501,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, KANHOLIBARA",KANHOLIBARA,441110.0,"AT POST KANHOLIBARA, TAH. HINGNA, DIST. NAGPUR - 441110",sch.kanholibara165@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Kanholibara,Kanholibara,Hingna
2365,"SHARADA CONVENT, KAVADAS NO. 4",27091016601,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, KAVADAS",KAVADAS,441110.0,"AT POST KAVADAS, TAH. HINGNA, DIST. NAGPUR - 441110",sch.kavadas166@gmail.com,Private Unaided,Primary with Upper Primary,Co-educational,1–8,Rural,Operational,Kavadas,Kavadas,Hingna
2366,"MODEL SCHOOL, MOHAGAON NO. 4",27091016701,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, MOHAGAON",MOHAGAON,441110.0,"AT POST MOHAGAON, TAH. HINGNA, DIST. NAGPUR - 441110",sch.mohagaon167@gmail.com,Department of Education,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Mohagaon,Mohagaon,Hingna
2367,"Z.P. HIGH SCHOOL, SAWANGI AASOLA NO. 4",27091016801,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, SAWANGI (AASOLA)",SAWANGI AASOLA,441110.0,"AT POST SAWANGI AASOLA, TAH. HINGNA, DIST. NAGPUR - 441110",sch.sawangiaasola168@gmail.com,Local Body,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Sawangi Aasola,Sawangi Aasola,Hingna
2368,"NATIONAL HIGH SCHOOL, TAKALGHAT NO. 5",27091016901,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, TAKALGHAT",TAKALGHAT,441122.0,"AT POST TAKALGHAT, TAH. HINGNA, DIST. NAGPUR - 441122",sch.takalghat169@gmail.com,Private Aided,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Takalghat,Takalghat,Hingna
2369,"MAHATMA GANDHI VIDYALAYA, WAGHADARA NO. 4",27091017001,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, WANADONGRI",WAGHADARA,441110.0,"AT POST WAGHADARA, TAH. HINGNA, DIST. NAGPUR - 441110",sch.waghadara170@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Urban,Operational,Waghadara,Waghadara,Hingna
2370,"Z.P. PS, CRPF CAMPUS NO. 5",27091017101,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, HINGNA",CRPF CAMPUS,440019.0,"AT POST CRPF CAMPUS, TAH. HINGNA, DIST. NAGPUR - 440019",sch.crpfcampus171@gmail.com,Local Body,Primary,Co-educational,1–4,Urban,Operational,Crpf Campus,Crpf Campus,Hingna
2371,"Z.P. UPS, MIDC HINGNA NO. 5",27091017201,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, WANADONGRI",MIDC HINGNA,440028.0,"AT POST MIDC HINGNA, TAH. HINGNA, DIST. NAGPUR - 440028",sch.midchingna172@gmail.com,Local Body,Primary with Upper Primary,Co-educational,1–7,Urban,Operational,Midc Hingna,Midc Hingna,Hingna
2372,"Z.P. PS (BOYS), MONDHA NO. 4",27091017301,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, ADEGAON",MONDHA,441110.0,"AT POST MONDHA, TAH. HINGNA, DIST. NAGPUR - 441110",sch.mondha173@gmail.com,Local Body,Primary,Boys,1–5,Rural,Operational,Mondha,Mondha,Hingna
2373,"Z.P. PS (GIRLS), ISASANI NO. 4",27091017401,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, WANADONGRI",ISASANI,441110.0,"AT POST ISASANI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.isasani174@gmail.com,Local Body,Primary,Girls,1–5,Urban,Operational,Isasani,Isasani,Hingna
2374,"SARASWATI VIDYALAYA, DIGDOH NO. 4",27091017501,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, WANADONGRI",DIGDOH,440016.0,"AT POST DIGDOH, TAH. HINGNA, DIST. NAGPUR - 440016",sch.digdoh175@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Urban,Operational,Digdoh,Digdoh,Hingna
2375,"SHARADA CONVENT, NILDOH NO. 4",27091017601,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, WANADONGRI",NILDOH,440016.0,"AT POST NILDOH, TAH. HINGNA, DIST. NAGPUR - 440016",sch.nildoh176@gmail.com,Private Unaided,Primary with Upper Primary,Co-educational,1–8,Urban,Operational,Nildoh,Nildoh,Hingna
2376,"MODEL SCHOOL, ALAGONDHI NO. 4",27091017701,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, DEVALI(AMGAON)",ALAGONDHI,441110.0,"AT POST ALAGONDHI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.alagondhi177@gmail.com,Department of Education,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Alagondhi,Alagondhi,Hingna
2377,"Z.P. HIGH SCHOOL, AMGAON DEVALI NO. 4",27091017801,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, DEVALI(AMGAON)",AMGAON DEVALI,441110.0,"AT POST AMGAON DEVALI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.amgaondevali178@gmail.com,Local Body,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Amgaon Devali,Amgaon Devali,Hingna
2378,"NATIONAL HIGH SCHOOL, ASOLA NO. 4",27091017901,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, SAWANGI (AASOLA)",ASOLA,441110.0,"AT POST ASOLA, TAH. HINGNA, DIST. NAGPUR - 441110",sch.asola179@gmail.com,Private Aided,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Asola,Asola,Hingna
2379,"MAHATMA GANDHI VIDYALAYA, BHANSI NO. 4",27091018001,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, KANHOLIBARA",BHANSI,441110.0,"AT POST BHANSI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.bhansi180@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Bhansi,Bhansi,Hingna
2380,"Z.P. PS, BORGAON NO. 4",27091018101,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, KANHOLIBARA",BORGAON,441110.0,"AT POST BORGAON, TAH. HINGNA, DIST. NAGPUR - 441110",sch.borgaon181@gmail.com,Local Body,Primary,Co-educational,1–4,Rural,Operational,Borgaon,Borgaon,Hingna
2381,"Z.P. UPS, CHIKHALI NO. 4",27091018201,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, KAVADAS",CHIKHALI,441110.0,"AT POST CHIKHALI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.chikhali182@gmail.com,Local Body,Primary with Upper Primary,Co-educational,1–7,Rural,Operational,Chikhali,Chikhali,Hingna
2382,"Z.P. PS (BOYS), DAHEGAON NO. 4",27091018301,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, GUMGAON",DAHEGAON,441122.0,"AT POST DAHEGAON, TAH. HINGNA, DIST. NAGPUR - 441122",sch.dahegaon183@gmail.com,Local Body,Primary,Boys,1–5,Rural,Operational,Dahegaon,Dahegaon,Hingna
2383,"Z.P. PS (GIRLS), DANGARPUR NO. 4",27091018401,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, TAKALGHAT",DANGARPUR,441122.0,"AT POST DANGARPUR, TAH. HINGNA, DIST. NAGPUR - 441122",sch.dangarpur184@gmail.com,Local Body,Primary,Girls,1–5,Rural,Operational,Dangarpur,Dangarpur,Hingna
2384,"SARASWATI VIDYALAYA, DHANOLI NO. 4",27091018501,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, MOHAGAON",DHANOLI,441110.0,"AT POST DHANOLI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.dhanoli185@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Dhanoli,Dhanoli,Hingna
2385,"SHARADA CONVENT, GODHANI NO. 4",27091018601,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, HINGNA",GODHANI,441110.0,"AT POST GODHANI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.godhani186@gmail.com,Private Unaided,Primary with Upper Primary,Co-educational,1–8,Rural,Operational,Godhani,Godhani,Hingna
2386,"MODEL SCHOOL, KANDRI NO. 4",27091018701,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, GUMGAON",KANDRI,441122.0,"AT POST KANDRI, TAH. HINGNA, DIST. NAGPUR - 441122",sch.kandri187@gmail.com,Department of Education,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Kandri,Kandri,Hingna
2387,"Z.P. HIGH SCHOOL, KHADAKI NO. 4",27091018801,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, ADEGAON",KHADAKI,441110.0,"AT POST KHADAKI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.khadaki188@gmail.com,Local Body,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Khadaki,Khadaki,Hingna
2388,"NATIONAL HIGH SCHOOL, KINHI NO. 4",27091018901,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, DEVALI(AMGAON)",KINHI,441110.0,"AT POST KINHI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.kinhi189@gmail.com,Private Aided,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Kinhi,Kinhi,Hingna
2389,"MAHATMA GANDHI VIDYALAYA, KOLAR NO. 4",27091019001,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, KANHOLIBARA",KOLAR,441110.0,"AT POST KOLAR, TAH. HINGNA, DIST. NAGPUR - 441110",sch.kolar190@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Kolar,Kolar,Hingna
2390,"Z.P. PS, LONARA NO. 4",27091019101,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, MOHAGAON",LONARA,441110.0,"AT POST LONARA, TAH. HINGNA, DIST. NAGPUR - 441110",sch.lonara191@gmail.com,Local Body,Primary,Co-educational,1–4,Rural,Operational,Lonara,Lonara,Hingna
2391,"Z.P. UPS, MAHURZARI NO. 4",27091019201,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, MOHAGAON",MAHURZARI,441110.0,"AT POST MAHURZARI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.mahurzari192@gmail.com,Local Body,Primary with Upper Primary,Co-educational,1–7,Rural,Operational,Mahurzari,Mahurzari,Hingna
2392,"Z.P. PS (BOYS), MANGARUL NO. 4",27091019301,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, SAWANGI (AASOLA)",MANGARUL,441110.0,"AT POST MANGARUL, TAH. HINGNA, DIST. NAGPUR - 441110",sch.mangarul193@gmail.com,Local Body,Primary,Boys,1–5,Rural,Operational,Mangarul,Mangarul,Hingna
2393,"Z.P. PS (GIRLS), NAGALWADI NO. 4",27091019401,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, KAVADAS",NAGALWADI,441110.0,"AT POST NAGALWADI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.nagalwadi194@gmail.com,Local Body,Primary,Girls,1–5,Rural,Operational,Nagalwadi,Nagalwadi,Hingna
2394,"SARASWATI VIDYALAYA, PACHGAON NO. 4",27091019501,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, TAKALGHAT",PACHGAON,441122.0,"AT POST PACHGAON, TAH. HINGNA, DIST. NAGPUR - 441122",sch.pachgaon195@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Pachgaon,Pachgaon,Hingna
2395,"SHARADA CONVENT, PIPLA NO. 4",27091019601,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, GUMGAON",PIPLA,441122.0,"AT POST PIPLA, TAH. HINGNA, DIST. NAGPUR - 441122",sch.pipla196@gmail.com,Private Unaided,Primary with Upper Primary,Co-educational,1–8,Rural,Operational,Pipla,Pipla,Hingna
2396,"MODEL SCHOOL, SALAI DABHA NO. 4",27091019701,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, KANHOLIBARA",SALAI DABHA,441110.0,"AT POST SALAI DABHA, TAH. HINGNA, DIST. NAGPUR - 441110",sch.salaidabha197@gmail.com,Department of Education,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Salai Dabha,Salai Dabha,Hingna
2397,"Z.P. HIGH SCHOOL, SAMBA NO. 4",27091019801,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, ADEGAON",SAMBA,441110.0,"AT POST SAMBA, TAH. HINGNA, DIST. NAGPUR - 441110",sch.samba198@gmail.com,Local Body,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Samba,Samba,Hingna
2398,"NATIONAL HIGH SCHOOL, SITAGONDHI NO. 4",27091019901,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, DEVALI(AMGAON)",SITAGONDHI,441110.0,"AT POST SITAGONDHI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.sitagondhi199@gmail.com,Private Aided,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Sitagondhi,Sitagondhi,Hingna
2399,"MAHATMA GANDHI VIDYALAYA, SONKHAMB NO. 4",27091020001,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, MOHAGAON",SONKHAMB,441110.0,"AT POST SONKHAMB, TAH. HINGNA, DIST. NAGPUR - 441110",sch.sonkhamb200@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Sonkhamb,Sonkhamb,Hingna
2400,"Z.P. PS, TURKMARI NO. 4",27091020101,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, SAWANGI (AASOLA)",TURKMARI,441110.0,"AT POST TURKMARI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.turkmari201@gmail.com,Local Body,Primary,Co-educational,1–4,Rural,Operational,Turkmari,Turkmari,Hingna
2401,"Z.P. UPS, UKHALI NO. 4",27091020201,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, HINGNA",UKHALI,441110.0,"AT POST UKHALI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.ukhali202@gmail.com,Local Body,Primary with Upper Primary,Co-educational,1–7,Rural,Operational,Ukhali,Ukhali,Hingna
2402,"Z.P. PS (BOYS), VILAM NO. 4",27091020301,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, TAKALGHAT",VILAM,441122.0,"AT POST VILAM, TAH. HINGNA, DIST. NAGPUR - 441122",sch.vilam203@gmail.com,Local Body,Primary,Boys,1–5,Rural,Operational,Vilam,Vilam,Hingna
2403,"Z.P. PS (GIRLS), YERLA NO. 4",27091020401,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, MOHAGAON",YERLA,441110.0,"AT POST YERLA, TAH. HINGNA, DIST. NAGPUR - 441110",sch.yerla204@gmail.com,Local Body,Primary,Girls,1–5,Rural,Operational,Yerla,Yerla,Hingna
2404,"SARASWATI VIDYALAYA, HINGNA NO. 9",27091020501,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, HINGNA",HINGNA,441110.0,"AT POST HINGNA, TAH. HINGNA, DIST. NAGPUR - 441110",sch.hingna205@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Urban,Operational,Hingna,Hingna,Hingna
2405,"SHARADA CONVENT, WANADONGRI NO. 8",27091020601,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, WANADONGRI",WANADONGRI,441110.0,"AT POST WANADONGRI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.wanadongri206@gmail.com,Private Unaided,Primary with Upper Primary,Co-educational,1–8,Urban,Operational,Wanadongri,Wanadongri,Hingna
2406,"MODEL SCHOOL, RAIPUR NO. 5",27091020701,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, HINGNA",RAIPUR,441110.0,"AT POST RAIPUR, TAH. HINGNA, DIST. NAGPUR - 441110",sch.raipur207@gmail.com,Department of Education,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Urban,Operational,Raipur,Raipur,Hingna
2407,"Z.P. HIGH SCHOOL, SUKALI NO. 5",27091020801,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, HINGNA",SUKALI,441110.0,"AT POST SUKALI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.sukali208@gmail.com,Local Body,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Sukali,Sukali,Hingna
2408,"NATIONAL HIGH SCHOOL, KHAIRI PANNASE NO. 5",27091020901,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, HINGNA",KHAIRI PANNASE,441110.0,"AT POST KHAIRI PANNASE, TAH. HINGNA, DIST. NAGPUR - 441110",sch.khairipannase209@gmail.com,Private Aided,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Khairi Pannase,Khairi Pannase,Hingna
2409,"MAHATMA GANDHI VIDYALAYA, ADEGAON NO. 5",27091021001,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, ADEGAON",ADEGAON,441110.0,"AT POST ADEGAON, TAH. HINGNA, DIST. NAGPUR - 441110",sch.adegaon210@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Adegaon,Adegaon,Hingna
2410,"Z.P. PS, DEVALI AMGAON NO. 5",27091021101,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, DEVALI(AMGAON)",DEVALI AMGAON,441110.0,"AT POST DEVALI AMGAON, TAH. HINGNA, DIST. NAGPUR - 441110",sch.devaliamgaon211@gmail.com,Local Body,Primary,Co-educational,1–4,Rural,Operational,Devali Amgaon,Devali Amgaon,Hingna
2411,"Z.P. UPS, GUMGAON NO. 6",27091021201,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, GUMGAON",GUMGAON,441122.0,"AT POST GUMGAON, TAH. HINGNA, DIST. NAGPUR - 441122",sch.gumgaon212@gmail.com,Local Body,Primary with Upper Primary,Co-educational,1–7,Rural,Operational,Gumgaon,Gumgaon,Hingna
2412,"Z.P. PS (BOYS), KANHOLIBARA NO. 6",27091021301,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, KANHOLIBARA",KANHOLIBARA,441110.0,"AT POST KANHOLIBARA, TAH. HINGNA, DIST. NAGPUR - 441110",sch.kanholibara213@gmail.com,Local Body,Primary,Boys,1–5,Rural,Operational,Kanholibara,Kanholibara,Hingna
2413,"Z.P. PS (GIRLS), KAVADAS NO. 5",27091021401,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, KAVADAS",KAVADAS,441110.0,"AT POST KAVADAS, TAH. HINGNA, DIST. NAGPUR - 441110",sch.kavadas214@gmail.com,Local Body,Primary,Girls,1–5,Rural,Operational,Kavadas,Kavadas,Hingna
2414,"SARASWATI VIDYALAYA, MOHAGAON NO. 5",27091021501,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, MOHAGAON",MOHAGAON,441110.0,"AT POST MOHAGAON, TAH. HINGNA, DIST. NAGPUR - 441110",sch.mohagaon215@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Mohagaon,Mohagaon,Hingna
