Sr No.,School Name,UDISE Code,State,District,Block,Cluster,Village,PIN Code,Address,Email,School Management,School Category,School Type,Classes From–To,Rural/Urban,School Status,LGD Village,LGD Panchayat,LGD Block
2646,"MODEL SCHOOL, UBARWADI NO. 4",27090314701,MAHARASHTRA,NAGPUR,KALMESHWAR,MOHPA,UBARWADI,441502.0,"AT POST UBARWADI, TAH. KALMESHWAR, DIST. NAGPUR - 441502",sch.ubarwadi147@gmail.com,Department of Education,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Ubarwadi,Ubarwadi,Kalmeshwar
2647,"Z.P. HIGH SCHOOL, WADAD NO. 4",27090314801,MAHARASHTRA,NAGPUR,KALMESHWAR,PARSODI,WADAD,441501.0,"AT POST WADAD, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.wadad148@gmail.com,Local Body,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Wadad,Wadad,Kalmeshwar
2648,"NATIONAL HIGH SCHOOL, WATHODA NO. 4",27090314901,MAHARASHTRA,NAGPUR,KALMESHWAR,SELU,WATHODA,441501.0,"AT POST WATHODA, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.wathoda149@gmail.com,Private Aided,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Wathoda,Wathoda,Kalmeshwar
2649,"MAHATMA GANDHI VIDYALAYA, ZILPA NO. 4",27090315001,MAHARASHTRA,NAGPUR,KALMESHWAR,SUSUNDRI,ZILPA,441501.0,"AT POST ZILPA, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.zilpa150@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Zilpa,Zilpa,Kalmeshwar
2650,"Z.P. PS, KALMESHWAR NO. 11",27090315101,MAHARASHTRA,NAGPUR,KALMESHWAR,KALMESHWAR,KALMESHWAR,441501.0,"AT POST KALMESHWAR, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.kalmeshwar151@gmail.com,Local Body,Primary,Co-educational,1–4,Urban,Operational,Kalmeshwar,Kalmeshwar,Kalmeshwar
2651,"Z.P. UPS, MOHPA NO. 6",27090315201,MAHARASHTRA,NAGPUR,KALMESHWAR,MOHPA,MOHPA,441502.0,"AT POST MOHPA, TAH. KALMESHWAR, DIST. NAGPUR - 441502",sch.mohpa152@gmail.com,Local Body,Primary with Upper Primary,Co-educational,1–7,Urban,Operational,Mohpa,Mohpa,Kalmeshwar
2652,"Z.P. PS (BOYS), DHAPEWADA NO. 6",27090315301,MAHARASHTRA,NAGPUR,KALMESHWAR,DHAPEWADA,DHAPEWADA,441501.0,"AT POST DHAPEWADA, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.dhapewada153@gmail.com,Local Body,Primary,Boys,1–5,Rural,Operational,Dhapewada,Dhapewada,Kalmeshwar
2653,"Z.P. PS (GIRLS), BRAMHANI NO. 6",27090315401,MAHARASHTRA,NAGPUR,KALMESHWAR,BRAMHANI,BRAMHANI,441501.0,"AT POST BRAMHANI, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.bramhani154@gmail.com,Local Body,Primary,Girls,1–5,Rural,Operational,Bramhani,Bramhani,Kalmeshwar
2654,"SARASWATI VIDYALAYA, PARSODI NO. 5",27090315501,MAHARASHTRA,NAGPUR,KALMESHWAR,PARSODI,PARSODI,441501.0,"AT POST PARSODI, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.parsodi155@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Parsodi,Parsodi,Kalmeshwar
2655,"SHARADA CONVENT, SELU NO. 5",27090315601,MAHARASHTRA,NAGPUR,KALMESHWAR,SELU,SELU,441501.0,"AT POST SELU, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.selu156@gmail.com,Private Unaided,Primary with Upper Primary,Co-educational,1–8,Rural,Operational,Selu,Selu,Kalmeshwar
2656,"MODEL SCHOOL, SUSUNDRI NO. 5",27090315701,MAHARASHTRA,NAGPUR,KALMESHWAR,SUSUNDRI,SUSUNDRI,441501.0,"AT POST SUSUNDRI, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.susundri157@gmail.com,Department of Education,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Susundri,Susundri,Kalmeshwar
2657,"Z.P. HIGH SCHOOL, TISHTI NO. 6",27090315801,MAHARASHTRA,NAGPUR,KALMESHWAR,TISHTI(BU),TISHTI (BU),441501.0,"AT POST TISHTI, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.tishti158@gmail.com,Local Body,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Tishti,Tishti,Kalmeshwar
2658,"NATIONAL HIGH SCHOOL, UBALI NO. 5",27090315901,MAHARASHTRA,NAGPUR,KALMESHWAR,UBALI,UBALI,441501.0,"AT POST UBALI, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.ubali159@gmail.com,Private Aided,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Ubali,Ubali,Kalmeshwar
2659,"MAHATMA GANDHI VIDYALAYA, UPARWAHI NO. 5",27090316001,MAHARASHTRA,NAGPUR,KALMESHWAR,UPARWAHI,UPARWAHI,441501.0,"AT POST UPARWAHI, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.uparwahi160@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Uparwahi,Uparwahi,Kalmeshwar
2660,"Z.P. PS, ADASA NO. 5",27090316101,MAHARASHTRA,NAGPUR,KALMESHWAR,DHAPEWADA,ADASA,441501.0,"AT POST ADASA, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.adasa161@gmail.com,Local Body,Primary,Co-educational,1–4,Rural,Operational,Adasa,Adasa,Kalmeshwar
2661,"Z.P. UPS, AMBHADA NO. 5",27090316201,MAHARASHTRA,NAGPUR,KALMESHWAR,BRAMHANI,AMBHADA,441501.0,"AT POST AMBHADA, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.ambhada162@gmail.com,Local Body,Primary with Upper Primary,Co-educational,1–7,Rural,Operational,Ambhada,Ambhada,Kalmeshwar
