Sr No.,School Name,UDISE Code,State,District,Block,Cluster,Village,PIN Code,Address,Email,School Management,School Category,School Type,Classes From–To,Rural/Urban,School Status,LGD Village,LGD Panchayat,LGD Block
1215,"INDIRA GANDHI VIDYA MANDIR, BORI",27090612103,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. UPS, KACHURWAHI ",BORI,441106.0,Indira Gandhi Vidya Mandir Bori Post Kachurwahi Tha Ramtek Ft Nagpur,igvmschoolbori@gmail.com,Other State Govt. Managed,Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,5–12,Rural,Operational,Bori,Bori,Ramtek
1216,"Z.P. UPS, LOHADONGARI",27090612201,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. UPS, KACHURWAHI ",LOHADONGARI,441106.0,"At-Lohadongari, Po-Dudhala, Ta-Ramtek, Distt-Nagpuur",yogeshtayde000.yt@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Lohadongari,Lohadongri,Ramtek
1217,"Z.P. UPS, CHOKHALA",27090612301,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. UPS, KACHURWAHI ",CHOKHALA,441106.0,"Chokhala, Post- Aroli, Tah- Ramtek, Dist- Nagpur",thosaregangadhar@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Chokhala,Kirnapur,Ramtek
1218,"Z.P. PS, MASLA",27090612401,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. UPS, KACHURWAHI ",MASLA,441106.0,"At-Masla, Po-Kachurwahi, Ta-Ramtek, Dist-Nagpur",,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Masala,Bori,Ramtek
1219,"Z.P. PS, KIRNAPUR (KACHURWAHI)",27090612501,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. UPS, KACHURWAHI ",KIRANAPUR(KACHURWAHI),441106.0,"At-Kirnapur, Po- Kachurwahi Ta-Ramtek",warthirajendra1982@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Kirnapur(Khodgaon),Kirnapur,Ramtek
1220,"Z.P. PS, KHODGAON",27090612601,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. UPS, KACHURWAHI ",KHODGAON,441106.0,at. khodgaon po. kachurwahi ta. ramtek dist. nagpur,zppskhodgaon@yahoo.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Khodegaon,Kachurwahi,Ramtek
1221,"Z.P. PS, KHANDALA",27090612701,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. UPS, KACHURWAHI ",KHANDALA,441106.0,"Khandala, Post- Kachurwahi, Tah- Ramtek, Dist- Nagpur",zppskhandala@yahoo.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Khandala (Kh),Bori,Ramtek
1222,"Z.P. PS, SHIRPUR",27090612801,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. UPS, KACHURWAHI ",SHIRPUR,441106.0,"Shirpur, Post- Karchurwahi, Tah- Ramtek, Dist- Nagpur",zppsshirpur801@yahoo.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Kachurwahi,Kachurwahi,Ramtek
1223,"Z.P. PS, HATODI",27090612901,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. UPS, KACHURWAHI ",HATODI,441106.0,Hatodi po-Kachurwahi Ta-Ramtek Dist-Nagpur,zppshatodi@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Hatodi,Lohadongri,Ramtek
1224,"Z.P. PS, SANGRAMPUR",27090613001,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. UPS, KACHURWAHI ",SANGRAMPUR,441106.0,"At- Sangarampur, Po-Kachurwahi, Ta-Ramtek, Dist-Nagpur",,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Sagrampur,Navergaon,Ramtek
1225,"Z.P. PS, SANGRAMPURTOLA",27090613002,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. UPS, KACHURWAHI ",SANGRAMPUR,441106.0,"At-Sangarampurtola, Po-Ramtek, Ta-Ramtek, Distt-Nagpur",,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Sagrampur,Navergaon,Ramtek
1226,"Z.P. PS, AAMGAON",27090613101,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. UPS, KACHURWAHI ",AAMGAON,441106.0,AT AMGAON TH RAMTEK DI NAGPUR,zppsamgaon13101@gamil.com,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Amgaon,Navergaon,Ramtek
1227,"BHARTIY PUBLIC SCHOOL, AMBALA ",27090613102,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. UPS, KACHURWAHI ",AAMGAON,441106.0,"Bhartiya Public School , Premises of Nagrik Adhyapak College, Aamgaon",kutkhede@ymail.com,Private Unaided (Recognized) ,Primary,3-Co-educational,1–5,Rural,Operational,Amgaon,Navergaon,Ramtek
1228,"Z.P. PS NO.1, NAGARDHAN",27090613301,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. PS NO.1, NAGARDHAN ",NAGARDHAN,441106.0,"Nagardhan, Tah- Ramtek, Dist- Nagpur",manjutekam@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Nagardhan,Nagardhan,Ramtek
1229,"Z.P. PS NO.2, NAGARDHAN",27090613302,MAHARASHTRA,NAGPUR,RAMTEK,,NAGARDHAN,441106.0,,,Local Body,Primary,3-Co-educational,1–4,Rural,Permanently Closed,Nagardhan,Nagardhan,Ramtek
1230,"NANDI VARDHAN PS, NAGARDHAN",27090613303,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. PS NO.1, NAGARDHAN ",NAGARDHAN,441106.0,Nagardhan Tha. Ramtek Dist. Nagpur,ganviromprakash7@gmail.com,Other State Govt. Managed,Primary,3-Co-educational,1–4,Rural,Operational,Nagardhan,Nagardhan,Ramtek
1231,NANDIVRDHAN VDY&JR COLLEGE NAGARDHN,27090613304,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. PS NO.1, NAGARDHAN ",NAGARDHAN,441106.0,Nagardhan Ta. Ramtek Dist. nagpur,nandiwardhan.junior@gmail.com,Other State Govt. Managed,Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,5–12,Rural,Operational,Nagardhan,Nagardhan,Ramtek
1232,LATE.INDIRA GANDHI VDY NAGARDHAN,27090613305,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. PS NO.1, NAGARDHAN ",NAGARDHAN,441106.0,NAGARDHAN TA RAMTEK DIST NAGPUR,nisha.bakde18@gmail.com,Other State Govt. Managed,Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1–12,Rural,Operational,Nagardhan,Nagardhan,Ramtek
1233,JAGRUTI ADI PRATHMIK ASHRAM SCH NAGARDHAN,27090613307,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. PS NO.1, NAGARDHAN ",NAGARDHAN,441106.0,At Nagardhan Ta-Ramtek,,Other State Govt. Managed,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Nagardhan,Nagardhan,Ramtek
1234,JAGRUTI ADI. MADHYAMIK ASHRAM SCH. NAGARDHAN,27090613308,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. PS NO.1, NAGARDHAN ",NAGARDHAN,441106.0,At Nagardhan Ta-Ramtek,,Other State Govt. Managed,Upper Pr. and Secondary,3-Co-educational,8–10,Rural,Operational,Nagardhan,Nagardhan,Ramtek
1235,"SARASWATI CONVENT AND JUNIOR COLLEGE, NAGARDHAN",27090613309,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. PS NO.1, NAGARDHAN ",NAGARDHAN,441106.0,"Near Koteshwar Tempal, Satak Road, Nagardhan, Tah. Ramtek, Dis. Nagpur",saraswaticonventjrcollege@gmail.com,Private Unaided (Recognized) ,Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1–12,Rural,Operational,Nagardhan,Nagardhan,Ramtek
1236,NAVPRABHAT CONVENT NAGARDHAN,27090613310,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. PS NO.1, NAGARDHAN ",NAGARDHAN,441106.0,Mouda road nandapuri bus stand nagrdhan,ganeshlilhare777@gmail.com,Private Unaided (Recognized) ,Primary with Upper Primary,3-Co-educational,1–8,Rural,Operational,Nagardhan,Nagardhan,Ramtek
1237,"Z.P. UPS, AJANI",27090613401,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. PS NO.1, NAGARDHAN ",AJANI,441106.0,"At. Ajani, Post. Nagardhan Ta. Ramtek, Dist, NAgpur",aaanitachavhan@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–8,Rural,Operational,Ajani,Aajni,Ramtek
1238,"Z.P. UPS, CHICHALA",27090613501,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. PS NO.1, NAGARDHAN ",CHICHALA,441106.0,"At. Post. Chichala, Ta. Ramtek, Dist Nagpur",hmchichala501@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Chichda(Navin),Chichala,Ramtek
1239,"Z.P. PS, CHICHALATOLI",27090613502,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. PS NO.1, NAGARDHAN ",CHICHALA,441106.0,"Chichalatoli, Post- Nagardhan, Tah- Ramtek, Dist- Nagpur ",Nareshkanake18@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Chichda(Navin),Chichala,Ramtek
1240,"Z.P. PS, HAMLAPURI",27090613601,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. PS NO.1, NAGARDHAN ",HAMALAPURI,441106.0,AT-Hamlapuri Post-Nagardhan Tah-Ramtek Dis-nagpur,jaiswalmadhuri1972@gmail.com,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Hamlapuri,Chichala,Ramtek
1241,"Z.P. PS, UDAPUR",27090613701,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. PS NO.1, NAGARDHAN ",UDAPUR,441106.0,"Udapur, Post- Nagardhan, Tah- Ramtek, Dist- Nagpur",zppsudapur@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Nagardhan,Nagardhan,Ramtek
1242,"Z.P. PS, KAWALAPUR",27090613801,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. PS NO.1, NAGARDHAN ",KAWALAPUR,441106.0,"At Kawalapur, Post. Nagardhan, Ta. Ramtek, Dist Nagpur",zppskawlapur@gmail.com,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Kawalapur,Manapur,Ramtek
1243,"Z.P. PS, MANAPUR",27090613901,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. PS NO.1, NAGARDHAN ",MANAPUR,441106.0,At. Manapur Post-Ramtek Tah.-Ramtek Dis.-Nagpur,sudhirkene3@gmail.com,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Manapur,Manapur,Ramtek
1244,"Z.P. PS, BHOJAPUR",27090614001,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. PS NO.1, NAGARDHAN ",BHOJAPUR,441106.0,"At-Bhojapur, Po-Ramtek, Dist-Nagpur",anjiraearkafe@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Bhojapur,Manapur,Ramtek
1245,"JANAPRABHA INTERNATIONAL, BHOJAPUR",27090614002,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. PS NO.1, NAGARDHAN ",BHOJAPUR,441106.0,ASTHA NAGARI BHOJAPUR,janaprabhainternational@gmail.com,Private Unaided (Recognized) ,Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1–12,Rural,Operational,Bhojapur,Manapur,Ramtek
1246,"Z.P. UPS, HIWARAHIWARI",27090614101,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. PS NO.1, NAGARDHAN ",HIWARAHIWARI,441106.0,"Hiwrahiwari, Post- Khairibijewada, Tah- Ramtek, dist- Nagpur",sachinbchavan88@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–8,Rural,Operational,Hiwra (Hiwri),Hiwrahiwri,Ramtek
1247,"Z.P. PS, KHAIRIBIJEWADA",27090614201,MAHARASHTRA,NAGPUR,RAMTEK,,KHAIRYBIJEWADA,441106.0,,,Local Body,Primary,3-Co-educational,1–5,Rural,Permanently Closed,Khairi,Khairi(Bi),Ramtek
1248,MAHATMA JYOTIBA PHULE VIDYALAY KHAIRIBIJEWADA,27090614202,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. PS NO.1, NAGARDHAN ",KHAIRYBIJEWADA,441106.0,At. khari bijewada ta.ramtek,mjfulevidk@gmail.com,Other State Govt. Managed,Pr. Up Pr. and Secondary Only,3-Co-educational,5–10,Rural,Operational,Khairi,Khairi(Bi),Ramtek
1249,"Z.P. PS, CHARGAON",27090614301,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. PS NO.1, NAGARDHAN ",CHARGAON,441106.0,"Chargaon, Post. Khairy bijewada, Ta. Ramtek, Dist. Nagpur",ruksanakhan84211@gmail.com,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Chargaon,Khairi(Bi),Ramtek
1250,"SUNRISE INTERNATIONAL SCHOOL, CHARGAON",27090614302,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. PS NO.1, NAGARDHAN ",CHARGAON,441106.0,"Behind Reliance Petrol pump, Chargaon Ramtek",cbsepublicchargaon@gmail.com,Private Unaided (Recognized) ,Pr. Up Pr. and Secondary Only,3-Co-educational,1–10,Rural,Operational,Chargaon,Khairi(Bi),Ramtek
1251,"Z.P. PS, SHITALWADI",27090614401,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. PS NO.1, NAGARDHAN ",SITALWADI,441106.0,Shitalwadi post. k. k. nagar Ta.Ramtek Dt.Nagpur 441106,jayarathod84@gmail.com,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Sitalwadi,Shitalwadi,Ramtek
1252,DNYANDEEP CONVENT SCH SITALWADI,27090614402,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. PS NO.1, NAGARDHAN ",SITALWADI,441106.0,kknagarShitalwadiRamtek ,dnyandeepjr@gmail.com,Private Unaided (Recognized) ,Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1–12,Rural,Operational,Sitalwadi,Shitalwadi,Ramtek
1253,"SANT GAJANAN MAHARAJ ENG. PRIMARY SCHOOL, BHOJAPUR",27090614404,MAHARASHTRA,NAGPUR,RAMTEK,,SITALWADI,,,,Not Available,Pr. Up Pr. and Secondary Only,3-Co-educational,1–10,Rural,Permanently Closed,Sitalwadi,Shitalwadi,Ramtek
1254,"SHRI SANT GADGE MAHARAJ MUK BADHIR NIWASI VIDYALAY RAMTEK, SHITALWADI",27090614405,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. PS NO.1, NAGARDHAN ",SITALWADI,441106.0,"Shitalwadi, Near Gawalan nala, Ramtek Dist- Nagpur. pin code- 441106",sgadgemrdeafndumb.sch@gmail.com,Other State Govt. Managed,Primary with Upper Primary,3-Co-educational,1–8,Rural,Operational,Sitalwadi,Shitalwadi,Ramtek
1255,"SNEHASADAN MATIMAND MULA MULINCHI VISHESH ANIWASI SCHOOL, SHITALWADI",27090614406,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. PS NO.1, NAGARDHAN ",SITALWADI,441106.0,Aadarsh Colony Post. K.K.Nagar Shitalwadi,snehsadanramtek@gmail.com,Other State Govt. Managed,Primary,3-Co-educational,1–5,Rural,Operational,Sitalwadi,Shitalwadi,Ramtek
1256,"EKLAVYA MODEL RESIDENTIAL SCHOOL, KHAIRI-PARSODA",27090614501,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. PS NO.1, NAGARDHAN ",PARSODA,441106.0,AT. KHAIRI-PARSODA TA. RAMTEK DIST. NAGPUR,eklavya_ramtek@yahoo.com,Tribal Welfare Department,Up. Pr. Secondary and Higher Sec,3-Co-educational,6–12,Rural,Operational,Parsoda,Shitalwadi,Ramtek
1257,"SHRIRAM UCCHA PRATHMIK SHALA, WAHITOLA_x000D_
",27090614502,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. PS NO.1, NAGARDHAN ",PARSODA,441106.0,"wahitola post. khairi, t-ramtek , dist-nagpur",SHRIRAMUPSCHOOL@GMAIL.COM,Other State Govt. Managed,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Nagardhan,Nagardhan,Ramtek
1258,"SAI INTERNATIONAL SCHOOL, PARSODA",27090614503,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. PS NO.1, NAGARDHAN ",PARSODA,441106.0,"Anandrao Deshmukh Nagar, Choriya Layout Parsoda Ramtek Dist Nagpur",saiinternationalramtek894@gmail.com,Private Unaided (Recognized) ,Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1–12,Rural,Operational,Parsoda,Shitalwadi,Ramtek
1259,"Z.P. PS, BIJEWADA",27090614601,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. PS NO.1, NAGARDHAN ",BIJEWADA,441106.0,"At. Bijewada, Post, Khairi Bijewada, Ta. Ramtek, Dist, Nagpur",hmbijewada601@gmail.com,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Bijewada,Khairi(Bi),Ramtek
1260,"Z.P. PS,  MANSAR(MINE)",27090614701,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. PS NO.1, NAGARDHAN ",MANSAR MINE,441106.0,"Mansar Mine , Tah- Ramtek, Dist- Nagpur",malawahane40@gmail.com,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Mansar,Mansar,Ramtek
1261,"LATE.S.KIMMATKAR N.P. PS,RAMTEK",27090614801,MAHARASHTRA,NAGPUR,RAMTEK,"LATE.M.SANGODE N.P. PS,RAMTEK ",RAMTEK CITY,441106.0,SHASHTRI WARD RAMTEK DIST- NAGPUR PIN- 441106,archanadidashe7413@gmail.com,Local Body,Primary,3-Co-educational,1–4,Urban,Operational,,,
1262,"LATE V.HATWAR N.P. PS,RAMTEK",27090614803,MAHARASHTRA,NAGPUR,RAMTEK,"LATE.M.SANGODE N.P. PS,RAMTEK ",RAMTEK CITY,441106.0,"JAYPRAKASH WARD RAMTEK, DIST- NAGPUR, PIN- 441106",csdhawade@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Urban,Operational,,,
1263,"LATE.J.BARVE N.P. PS,RAMTEK",27090614804,MAHARASHTRA,NAGPUR,RAMTEK,"LATE.M.SANGODE N.P. PS,RAMTEK ",RAMTEK CITY,441106.0,"Shivaji Ward Ramtek, Dist- Nagpur Pin- 441106",smgohane21@gmail.com,Local Body,Primary,3-Co-educational,1–4,Urban,Operational,,,
1264,"LATE.M.SANGODE N.P. PS,RAMTEK",27090614805,MAHARASHTRA,NAGPUR,RAMTEK,"LATE.M.SANGODE N.P. PS,RAMTEK ",RAMTEK CITY,441106.0,"SUBHAS WARD RAMTEK, DIST- NAGPUR PIN -441106",swatigovind22@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Urban,Operational,,,
1265,"PM SHRI LATE.R.MATHKAR N.P. PS, RAMTEK",27090614806,MAHARASHTRA,NAGPUR,RAMTEK,"LATE.M.SANGODE N.P. PS,RAMTEK ",RAMTEK CITY,441106.0,"At-Ambada Ward, Ta-Ramtek, Distt-Nagpur",vanita.dhamgaye@gmail.com,Local Body,Primary,3-Co-educational,1–4,Urban,Operational,,,
1266,"RASHTRIYA ADARSH VIDYALAYA PRATHMIK VIBHAG, RAMTEK",27090614807,MAHARASHTRA,NAGPUR,RAMTEK,"LATE.M.SANGODE N.P. PS,RAMTEK ",RAMTEK CITY,441106.0,"Rajaji Ward Ramtek Th.Ramtek , Dist.Nagpur",rashtriya_adarsh31@yahoo.com,Other State Govt. Managed,Primary,3-Co-educational,1–4,Urban,Operational,,,
1267,"SAMARTH PRIMARY SCHOOL, RAMTEK",27090614808,MAHARASHTRA,NAGPUR,RAMTEK,"LATE.M.SANGODE N.P. PS,RAMTEK ",RAMTEK CITY,441106.0,Aazad Ward Ramtek th ramtek,samarthprimaryschool@gmail.com,Other State Govt. Managed,Primary,3-Co-educational,1–4,Urban,Operational,,,
1268,"SHRIRAM PS, RAMTEK",27090614809,MAHARASHTRA,NAGPUR,RAMTEK,"LATE.M.SANGODE N.P. PS,RAMTEK ",RAMTEK CITY,441106.0,Ramaleshwar ward near tahsil office ramtek,shalashriram@gmail.com,Other State Govt. Managed,Primary,3-Co-educational,1–4,Urban,Operational,,,
1269,"SAMARTH CONVENT, RAMTEK",27090614810,MAHARASHTRA,NAGPUR,RAMTEK,"LATE.M.SANGODE N.P. PS,RAMTEK ",RAMTEK CITY,441106.0,AZAD WARD DUDHALA ROAD RAMTEK,samarthconvent@gmail.com,Private Unaided (Recognized) ,Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1–12,Urban,Operational,,,
1270,"RASHTRIYA ADARSH VIDYALAYA AND JUNIOR COLLEGE (ARTS AND SCIENCE), RAMTEK",27090614811,MAHARASHTRA,NAGPUR,RAMTEK,"LATE.M.SANGODE N.P. PS,RAMTEK ",RAMTEK CITY,441106.0,Rajaji Ward Near Nagar Parishad Ramtek Tah. Ramtek Dist. Nagpur,ravramtek52@gmail.com,Other State Govt. Managed,Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,5–12,Urban,Operational,,,
1271,"SHRIRAM VIDYALAYA AND JUNIOR COLLEGE,_x000D_
RAMTEK",27090614812,MAHARASHTRA,NAGPUR,RAMTEK,"LATE.M.SANGODE N.P. PS,RAMTEK ",RAMTEK CITY,441106.0,Ramaleswar ward Ramtek,svramtek@gmail.com,Other State Govt. Managed,Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,5–12,Urban,Operational,,,
1272,SHRIRAM KANYA VDY RAMTEK,27090614813,MAHARASHTRA,NAGPUR,RAMTEK,"LATE.M.SANGODE N.P. PS,RAMTEK ",RAMTEK CITY,441106.0,Ramaleshwar ward ramtek,shriramkanyavidyalayaramtek@gmail.com,Other State Govt. Managed,Pr. Up Pr. and Secondary Only,2-Girls,5–10,Urban,Operational,,,
1273,"SAMARTH HIGH SCHOOL & Jr. COLLEGE, RAMTEK",27090614814,MAHARASHTRA,NAGPUR,RAMTEK,"LATE.M.SANGODE N.P. PS,RAMTEK ",RAMTEK CITY,441106.0,"Dr.Ambedkar Ward,Ramtek",hmshr.ramtek@rediffmail.com,Other State Govt. Managed,Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,5–12,Urban,Operational,,,
1274,"RAMAJI MAHAJAN N.P. VDY,RAMTEK",27090614815,MAHARASHTRA,NAGPUR,RAMTEK,"LATE.M.SANGODE N.P. PS,RAMTEK ",RAMTEK CITY,441106.0,gandhi ward Mothi gadpayri rod ramtek,rmdnpv@gmail.com,Local Body,Pr. Up Pr. and Secondary Only,3-Co-educational,5–10,Urban,Operational,,,
1275,"SHRI NARENDRA TIDKE COLLEGE OF ARTS & COMMERCE, RAMTEK",27090614818,MAHARASHTRA,NAGPUR,RAMTEK,"LATE.M.SANGODE N.P. PS,RAMTEK ",RAMTEK CITY,441106.0,"Ambala Road Ramtek, Ta-Ramtek, Distt-Nagpur",shrinarendratidke@rediffmail.com,Other State Govt. Managed,Higher Secondary only/Jr. College,3-Co-educational,11–12,Urban,Operational,,,
1276,"SNEHASADAN MATIMAND MULAMULINCHI ANIWASI SCHOOL, SHITALWADI",27090614819,MAHARASHTRA,NAGPUR,RAMTEK,,RAMTEK CITY,441106.0,,,Private Unaided (Recognized) ,Primary,3-Co-educational,1–5,Rural,Permanently Closed,Sitalwadi,Shitalwadi,Ramtek
1277,"PRATIBHASTHALI GYANODAYA VIDYAPEETH, RAMTEK",27090614820,MAHARASHTRA,NAGPUR,RAMTEK,,RAMTEK CITY,,,,Private Unaided (Recognized) ,Pr. Up Pr. and Secondary Only,3-Co-educational,1–10,Rural,Permanently Closed,Sitalwadi,Shitalwadi,Ramtek
1278,"Z.P. PS, MANSARAMTOLA",27090614901,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. PS, KARWAHI ",MANSARAM TOLA,441401.0,"MANSARAMTOL TA, RAMTEK DIST.NAGPUR",nandkumarkhokle@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Karwahi,Karwahi,Ramtek
1279,"Z.P. PS, RAMTEKDI",27090615001,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. PS, DEOLAPAR ",RAMTEKDI,441401.0,"AT-RAMTEKDI, PO- DEOLAPAR,TA-RAMTEK",zppsramtekdi@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Deolapar,Dewlapar,Ramtek
1280,"Z.P. PS, KATHIYATOLA",27090615201,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. PS, KARWAHI ",KATHIYA TOLA,441401.0,KATHIYATOLA POST.KARWAHI TA. RAMTEK DIST. NAGPUR,zppskathiyatola35@gmail.com,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Karwahi,Karwahi,Ramtek
1281,FUTURE POINT SCHOOL NAVEGAON ,27090615301,MAHARASHTRA,NAGPUR,RAMTEK,"Z.P. PS NO.1, NAGARDHAN ",NAVEGAON (RITHI),441106.0,Near B.R.M. Rice Mill Chichala Road Navegaon Rithi Ramtek,futurepointsnr@gmail.com,Private Unaided (Recognized) ,Primary with Upper Primary,3-Co-educational,1–8,Rural,Operational,Chichda(Navin),Chichala,Ramtek
1282,"PRATIBHASTHALI GYANODAYA VIDYAPEETH, RAMTEK",27090616101,MAHARASHTRA,NAGPUR,RAMTEK,Z.P. UPS MUSEWADI ,KAWADAK,441106.0,"AT D.PRATIBHASTHALI GYANODAYA VIDYAPEETH SHRI SHANTINATH DIGM.JAIN MANDIR ,RAMTEK ",pratibhasthali@3gmail.com,Private Unaided (Recognized) ,Pr. with Up.Pr. Sec. and H.Sec.,2-Girls,1–12,Rural,Operational,Kawadak,Soneghat,Ramtek
