Sr No.,School Name,UDISE Code,State,District,Block,Cluster,Village,PIN Code,Address,Email,School Management,School Category,School Type,Classes From–To,Rural/Urban,School Status,LGD Village,LGD Panchayat,LGD Block
1844,"Z.P. PS, SHIWNI NO. 2",27090514501,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, MAHALGAON",SHIWNI,441202.0,"AT POST SHIWNI, TAH. KAMPTEE, DIST. NAGPUR - 441202",sch.shiwni145@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Shiwni,Shiwni,Kamptee
1845,"Z.P. UPS, SONEGAON NO. 2",27090514601,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, MAHALGAON",SONEGAON,441202.0,"AT POST SONEGAON, TAH. KAMPTEE, DIST. NAGPUR - 441202",sch.sonegaon146@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Sonegaon,Sonegaon,Kamptee
1846,"Z.P. PS (BOYS), TEMASANA NO. 3",27090514701,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, TEMASANA",TEMASANA,440035.0,"AT POST TEMASANA, TAH. KAMPTEE, DIST. NAGPUR - 440035",sch.temasana147@gmail.com,Local Body,Primary,1-Boys,1–5,Rural,Operational,Temasana,Temasana,Kamptee
1847,"Z.P. PS (GIRLS), BIDGAON NO. 4",27090514801,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, TEMASANA",BIDGAON,440035.0,"AT POST BIDGAON, TAH. KAMPTEE, DIST. NAGPUR - 440035",sch.bidgaon148@gmail.com,Local Body,Primary,2-Girls,1–5,Rural,Operational,Bidgaon,Bidgaon,Kamptee
1848,"SARASWATI VIDYALAYA, TARODI NO. 2",27090514901,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, TEMASANA",TARODI (BU),440035.0,"AT POST TARODI, TAH. KAMPTEE, DIST. NAGPUR - 440035",sch.tarodi149@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,3-Co-educational,1–10,Rural,Operational,Tarodi,Tarodi,Kamptee
1849,"SHARADA CONVENT, TARODI NO. 2",27090515001,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, TEMASANA",TARODI (KH),440035.0,"AT POST TARODI, TAH. KAMPTEE, DIST. NAGPUR - 440035",sch.tarodi150@gmail.com,Private Unaided,Primary with Upper Primary,3-Co-educational,1–8,Rural,Operational,Tarodi,Tarodi,Kamptee
1850,"MODEL SCHOOL, KAPSI NO. 2",27090515101,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, TEMASANA",KAPSI (BU),440035.0,"AT POST KAPSI, TAH. KAMPTEE, DIST. NAGPUR - 440035",sch.kapsi151@gmail.com,Department of Education,Pr. Up Pr. and Secondary Only,3-Co-educational,1–10,Rural,Operational,Kapsi,Kapsi,Kamptee
1851,"Z.P. HIGH SCHOOL, KAPSI NO. 2",27090515201,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, TEMASANA",KAPSI (KH),440035.0,"AT POST KAPSI, TAH. KAMPTEE, DIST. NAGPUR - 440035",sch.kapsi152@gmail.com,Local Body,Secondary with Higher Secondary,3-Co-educational,5–12,Rural,Operational,Kapsi,Kapsi,Kamptee
1852,"Z.P. PS, DIGHORI NO. 2",27090515301,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, TEMASANA",DIGHORI (BK),440035.0,"AT POST DIGHORI, TAH. KAMPTEE, DIST. NAGPUR - 440035",sch.dighori153@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Dighori,Dighori,Kamptee
1853,"Z.P. UPS, BHUGAON NO. 3",27090515401,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, BHUGAON",BHUGAON,441002.0,"AT POST BHUGAON, TAH. KAMPTEE, DIST. NAGPUR - 441002",sch.bhugaon154@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Bhugaon,Bhugaon,Kamptee
1854,"Z.P. PS (BOYS), WAREGAON NO. 2",27090515501,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, BHUGAON",WAREGAON,441002.0,"AT POST WAREGAON, TAH. KAMPTEE, DIST. NAGPUR - 441002",sch.waregaon155@gmail.com,Local Body,Primary,1-Boys,1–5,Rural,Operational,Waregaon,Waregaon,Kamptee
1855,"Z.P. PS (GIRLS), GUMTHALA NO. 2",27090515601,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, BHUGAON",GUMTHALA,441002.0,"AT POST GUMTHALA, TAH. KAMPTEE, DIST. NAGPUR - 441002",sch.gumthala156@gmail.com,Local Body,Primary,2-Girls,1–5,Rural,Operational,Gumthala,Gumthala,Kamptee
1856,"SARASWATI VIDYALAYA, GUMTHI NO. 2",27090515701,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, BHUGAON",GUMTHI,441002.0,"AT POST GUMTHI, TAH. KAMPTEE, DIST. NAGPUR - 441002",sch.gumthi157@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,3-Co-educational,1–10,Rural,Operational,Gumthi,Gumthi,Kamptee
1857,"SHARADA CONVENT, GHORPAD NO. 2",27090515801,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, BHUGAON",GHORPAD,441002.0,"AT POST GHORPAD, TAH. KAMPTEE, DIST. NAGPUR - 441002",sch.ghorpad158@gmail.com,Private Unaided,Primary with Upper Primary,3-Co-educational,1–8,Rural,Operational,Ghorpad,Ghorpad,Kamptee
1858,"MODEL SCHOOL, KEM NO. 2",27090515901,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, BHUGAON",KEM,441002.0,"AT POST KEM, TAH. KAMPTEE, DIST. NAGPUR - 441002",sch.kem159@gmail.com,Department of Education,Pr. Up Pr. and Secondary Only,3-Co-educational,1–10,Rural,Operational,Kem,Kem,Kamptee
1859,"Z.P. HIGH SCHOOL, KHAIRI NO. 2",27090516001,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, BHUGAON",KHAIRI,441002.0,"AT POST KHAIRI, TAH. KAMPTEE, DIST. NAGPUR - 441002",sch.khairi160@gmail.com,Local Body,Secondary with Higher Secondary,3-Co-educational,5–12,Rural,Operational,Khairi,Khairi,Kamptee
1860,"Z.P. PS, BINA NO. 2",27090516101,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, BHUGAON",BINA,441002.0,"AT POST BINA, TAH. KAMPTEE, DIST. NAGPUR - 441002",sch.bina161@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Bina,Bina,Kamptee
1861,"Z.P. UPS, BIDBINA NO. 2",27090516201,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, BHUGAON",BIDBINA,441002.0,"AT POST BIDBINA, TAH. KAMPTEE, DIST. NAGPUR - 441002",sch.bidbina162@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Bidbina,Bidbina,Kamptee
1862,"Z.P. PS (BOYS), BHOWARI NO. 2",27090516301,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, BHUGAON",BHOWARI,441002.0,"AT POST BHOWARI, TAH. KAMPTEE, DIST. NAGPUR - 441002",sch.bhowari163@gmail.com,Local Body,Primary,1-Boys,1–5,Rural,Operational,Bhowari,Bhowari,Kamptee
1863,"Z.P. PS (GIRLS), BHAMEWADA NO. 2",27090516401,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, BHUGAON",BHAMEWADA,441002.0,"AT POST BHAMEWADA, TAH. KAMPTEE, DIST. NAGPUR - 441002",sch.bhamewada164@gmail.com,Local Body,Primary,2-Girls,1–5,Rural,Operational,Bhamewada,Bhamewada,Kamptee
1864,"SARASWATI VIDYALAYA, KHEDI NO. 2",27090516501,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, BHUGAON",KHEDI,441002.0,"AT POST KHEDI, TAH. KAMPTEE, DIST. NAGPUR - 441002",sch.khedi165@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,3-Co-educational,1–10,Rural,Operational,Khedi,Khedi,Kamptee
1865,"SHARADA CONVENT, KUSUMBI NO. 2",27090516601,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, BHUGAON",KUSUMBI,441002.0,"AT POST KUSUMBI, TAH. KAMPTEE, DIST. NAGPUR - 441002",sch.kusumbi166@gmail.com,Private Unaided,Primary with Upper Primary,3-Co-educational,1–8,Rural,Operational,Kusumbi,Kusumbi,Kamptee
1866,"MODEL SCHOOL, GADA NO. 2",27090516701,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, BHUGAON",GADA,441002.0,"AT POST GADA, TAH. KAMPTEE, DIST. NAGPUR - 441002",sch.gada167@gmail.com,Department of Education,Pr. Up Pr. and Secondary Only,3-Co-educational,1–10,Rural,Operational,Gada,Gada,Kamptee
1867,"Z.P. HIGH SCHOOL, GARLA NO. 2",27090516801,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, BHUGAON",GARLA,441002.0,"AT POST GARLA, TAH. KAMPTEE, DIST. NAGPUR - 441002",sch.garla168@gmail.com,Local Body,Secondary with Higher Secondary,3-Co-educational,5–12,Rural,Operational,Garla,Garla,Kamptee
1868,"Z.P. PS, WADODA NO. 3",27090516901,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, WADODA",WADODA,441202.0,"AT POST WADODA, TAH. KAMPTEE, DIST. NAGPUR - 441202",sch.wadoda169@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Wadoda,Wadoda,Kamptee
1869,"Z.P. UPS, LIHIGAON NO. 2",27090517001,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, WADODA",LIHIGAON,441202.0,"AT POST LIHIGAON, TAH. KAMPTEE, DIST. NAGPUR - 441202",sch.lihigaon170@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Lihigaon,Lihigaon,Kamptee
1870,"Z.P. PS (BOYS), MANGALI NO. 2",27090517101,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, WADODA",MANGALI,441202.0,"AT POST MANGALI, TAH. KAMPTEE, DIST. NAGPUR - 441202",sch.mangali171@gmail.com,Local Body,Primary,1-Boys,1–5,Rural,Operational,Mangali,Mangali,Kamptee
1871,"Z.P. PS (GIRLS), NERALA NO. 2",27090517201,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, WADODA",NERALA,441202.0,"AT POST NERALA, TAH. KAMPTEE, DIST. NAGPUR - 441202",sch.nerala172@gmail.com,Local Body,Primary,2-Girls,1–5,Rural,Operational,Nerala,Nerala,Kamptee
1872,"SARASWATI VIDYALAYA, NERI NO. 2",27090517301,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, WADODA",NERI,441202.0,"AT POST NERI, TAH. KAMPTEE, DIST. NAGPUR - 441202",sch.neri173@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,3-Co-educational,1–10,Rural,Operational,Neri,Neri,Kamptee
1873,"SHARADA CONVENT, UMRI NO. 2",27090517401,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, WADODA",UMRI,441202.0,"AT POST UMRI, TAH. KAMPTEE, DIST. NAGPUR - 441202",sch.umri174@gmail.com,Private Unaided,Primary with Upper Primary,3-Co-educational,1–8,Rural,Operational,Umri,Umri,Kamptee
1874,"MODEL SCHOOL, WARAMBHA NO. 2",27090517501,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, WADODA",WARAMBHA,441202.0,"AT POST WARAMBHA, TAH. KAMPTEE, DIST. NAGPUR - 441202",sch.warambha175@gmail.com,Department of Education,Pr. Up Pr. and Secondary Only,3-Co-educational,1–10,Rural,Operational,Warambha,Warambha,Kamptee
1875,"Z.P. HIGH SCHOOL, SHIRPUR NO. 2",27090517601,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, WADODA",SHIRPUR,441202.0,"AT POST SHIRPUR, TAH. KAMPTEE, DIST. NAGPUR - 441202",sch.shirpur176@gmail.com,Local Body,Secondary with Higher Secondary,3-Co-educational,5–12,Rural,Operational,Shirpur,Shirpur,Kamptee
1876,"Z.P. PS, PALSAD NO. 2",27090517701,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, WADODA",PALSAD,441202.0,"AT POST PALSAD, TAH. KAMPTEE, DIST. NAGPUR - 441202",sch.palsad177@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Palsad,Palsad,Kamptee
1877,"Z.P. UPS, POWARI NO. 2",27090517801,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, WADODA",POWARI,441202.0,"AT POST POWARI, TAH. KAMPTEE, DIST. NAGPUR - 441202",sch.powari178@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Powari,Powari,Kamptee
1878,"Z.P. PS (BOYS), RANMANGLI NO. 2",27090517901,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, WADODA",RANMANGLI,441202.0,"AT POST RANMANGLI, TAH. KAMPTEE, DIST. NAGPUR - 441202",sch.ranmangli179@gmail.com,Local Body,Primary,1-Boys,1–5,Rural,Operational,Ranmangli,Ranmangli,Kamptee
1879,"Z.P. PS (GIRLS), SAWALI NO. 2",27090518001,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, WADODA",SAWALI,441202.0,"AT POST SAWALI, TAH. KAMPTEE, DIST. NAGPUR - 441202",sch.sawali180@gmail.com,Local Body,Primary,2-Girls,1–5,Rural,Operational,Sawali,Sawali,Kamptee
1880,"SARASWATI VIDYALAYA, SELU NO. 2",27090518101,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, WADODA",SELU,441202.0,"AT POST SELU, TAH. KAMPTEE, DIST. NAGPUR - 441202",sch.selu181@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,3-Co-educational,1–10,Rural,Operational,Selu,Selu,Kamptee
1881,"SHARADA CONVENT, TANDULWANI NO. 2",27090518201,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, WADODA",TANDULWANI,441202.0,"AT POST TANDULWANI, TAH. KAMPTEE, DIST. NAGPUR - 441202",sch.tandulwani182@gmail.com,Private Unaided,Primary with Upper Primary,3-Co-educational,1–8,Rural,Operational,Tandulwani,Tandulwani,Kamptee
1882,"MODEL SCHOOL, UNDGAON NO. 2",27090518301,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, WADODA",UNDGAON,441202.0,"AT POST UNDGAON, TAH. KAMPTEE, DIST. NAGPUR - 441202",sch.undgaon183@gmail.com,Department of Education,Pr. Up Pr. and Secondary Only,3-Co-educational,1–10,Rural,Operational,Undgaon,Undgaon,Kamptee
1883,"Z.P. HIGH SCHOOL, YEKARDI NO. 2",27090518401,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, WADODA",YEKARDI,441202.0,"AT POST YEKARDI, TAH. KAMPTEE, DIST. NAGPUR - 441202",sch.yekardi184@gmail.com,Local Body,Secondary with Higher Secondary,3-Co-educational,5–12,Rural,Operational,Yekardi,Yekardi,Kamptee
1884,"Z.P. PS, ZHARAP NO. 2",27090518501,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, WADODA",ZHARAP,441202.0,"AT POST ZHARAP, TAH. KAMPTEE, DIST. NAGPUR - 441202",sch.zharap185@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Zharap,Zharap,Kamptee
1885,"Z.P. UPS, KESURI NO. 2",27090518601,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, WADODA",KESURI,441202.0,"AT POST KESURI, TAH. KAMPTEE, DIST. NAGPUR - 441202",sch.kesuri186@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Kesuri,Kesuri,Kamptee
1886,"Z.P. PS (BOYS), NIMBA NO. 2",27090518701,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, WADODA",NIMBA,441202.0,"AT POST NIMBA, TAH. KAMPTEE, DIST. NAGPUR - 441202",sch.nimba187@gmail.com,Local Body,Primary,1-Boys,1–5,Rural,Operational,Nimba,Nimba,Kamptee
1887,"Z.P. PS (GIRLS), NINHAI NO. 2",27090518801,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, WADODA",NINHAI,441202.0,"AT POST NINHAI, TAH. KAMPTEE, DIST. NAGPUR - 441202",sch.ninhai188@gmail.com,Local Body,Primary,2-Girls,1–5,Rural,Operational,Ninhai,Ninhai,Kamptee
1888,"SARASWATI VIDYALAYA, PANDHERKAWADA NO. 2",27090518901,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, WADODA",PANDHERKAWADA,441202.0,"AT POST PANDHERKAWADA, TAH. KAMPTEE, DIST. NAGPUR - 441202",sch.pandherkawada189@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,3-Co-educational,1–10,Rural,Operational,Pandherkawada,Pandherkawada,Kamptee
1889,"SHARADA CONVENT, PANDHURNA NO. 2",27090519001,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, WADODA",PANDHURNA,441202.0,"AT POST PANDHURNA, TAH. KAMPTEE, DIST. NAGPUR - 441202",sch.pandhurna190@gmail.com,Private Unaided,Primary with Upper Primary,3-Co-educational,1–8,Rural,Operational,Pandhurna,Pandhurna,Kamptee
1890,"MODEL SCHOOL, KAMPTEE NO. 17",27090519101,MAHARASHTRA,NAGPUR,KAMPTEE,"NAGAR PARISHAD, KAMPTEE",KAMPTEE,441001.0,"AT POST KAMPTEE, TAH. KAMPTEE, DIST. NAGPUR - 441001",sch.kamptee191@gmail.com,Department of Education,Pr. Up Pr. and Secondary Only,3-Co-educational,1–10,Urban,Operational,Kamptee,Kamptee,Kamptee
1891,"Z.P. HIGH SCHOOL, CANTONMENT KAMPTEE NO. 6",27090519201,MAHARASHTRA,NAGPUR,KAMPTEE,"NAGAR PARISHAD, KAMPTEE",CANTONMENT KAMPTEE,441001.0,"AT POST CANTONMENT KAMPTEE, TAH. KAMPTEE, DIST. NAGPUR - 441001",sch.cantonmentkamptee192@gmail.com,Local Body,Secondary with Higher Secondary,3-Co-educational,5–12,Urban,Operational,Cantonment Kamptee,Cantonment Kamptee,Kamptee
1892,"Z.P. PS, DRAGON PALACE AREA NO. 4",27090519301,MAHARASHTRA,NAGPUR,KAMPTEE,"NAGAR PARISHAD, KAMPTEE",DRAGON PALACE AREA,441001.0,"AT POST DRAGON PALACE AREA, TAH. KAMPTEE, DIST. NAGPUR - 441001",sch.dragonpalacearea193@gmail.com,Local Body,Primary,3-Co-educational,1–4,Urban,Operational,Dragon Palace Area,Dragon Palace Area,Kamptee
1893,"Z.P. UPS, RANALA NO. 3",27090519401,MAHARASHTRA,NAGPUR,KAMPTEE,"NAGAR PARISHAD, KAMPTEE",RANALA,441002.0,"AT POST RANALA, TAH. KAMPTEE, DIST. NAGPUR - 441002",sch.ranala194@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Urban,Operational,Ranala,Ranala,Kamptee
1894,"Z.P. PS (BOYS), YERKHEDA NO. 4",27090519501,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, YERKHEDA",YERKHEDA,441002.0,"AT POST YERKHEDA, TAH. KAMPTEE, DIST. NAGPUR - 441002",sch.yerkheda195@gmail.com,Local Body,Primary,1-Boys,1–5,Urban,Operational,Yerkheda,Yerkheda,Kamptee
1895,"Z.P. PS (GIRLS), AADKA NO. 3",27090519601,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, YERKHEDA",AADKA,441002.0,"AT POST AADKA, TAH. KAMPTEE, DIST. NAGPUR - 441002",sch.aadka196@gmail.com,Local Body,Primary,2-Girls,1–5,Rural,Operational,Aadka,Aadka,Kamptee
1896,"SARASWATI VIDYALAYA, AAJNI NO. 3",27090519701,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, YERKHEDA",AAJNI,441002.0,"AT POST AAJNI, TAH. KAMPTEE, DIST. NAGPUR - 441002",sch.aajni197@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,3-Co-educational,1–10,Rural,Operational,Aajni,Aajni,Kamptee
1897,"SHARADA CONVENT, AMBADI NO. 3",27090519801,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, YERKHEDA",AMBADI,441002.0,"AT POST AMBADI, TAH. KAMPTEE, DIST. NAGPUR - 441002",sch.ambadi198@gmail.com,Private Unaided,Primary with Upper Primary,3-Co-educational,1–8,Rural,Operational,Ambadi,Ambadi,Kamptee
1898,"MODEL SCHOOL, ASALWADA NO. 3",27090519901,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, YERKHEDA",ASALWADA,441002.0,"AT POST ASALWADA, TAH. KAMPTEE, DIST. NAGPUR - 441002",sch.asalwada199@gmail.com,Department of Education,Pr. Up Pr. and Secondary Only,3-Co-educational,1–10,Rural,Operational,Asalwada,Asalwada,Kamptee
1899,"Z.P. HIGH SCHOOL, JAKHEGAON NO. 3",27090520001,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, YERKHEDA",JAKHEGAON,441002.0,"AT POST JAKHEGAON, TAH. KAMPTEE, DIST. NAGPUR - 441002",sch.jakhegaon200@gmail.com,Local Body,Secondary with Higher Secondary,3-Co-educational,5–12,Rural,Operational,Jakhegaon,Jakhegaon,Kamptee
1900,"Z.P. PS, DHARGAON NO. 3",27090520101,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, YERKHEDA",DHARGAON,441002.0,"AT POST DHARGAON, TAH. KAMPTEE, DIST. NAGPUR - 441002",sch.dhargaon201@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Dhargaon,Dhargaon,Kamptee
1901,"Z.P. UPS, BABULKHEDA NO. 3",27090520201,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, YERKHEDA",BABULKHEDA,441002.0,"AT POST BABULKHEDA, TAH. KAMPTEE, DIST. NAGPUR - 441002",sch.babulkheda202@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Babulkheda,Babulkheda,Kamptee
1902,"Z.P. PS (BOYS), KORADI NO. 5",27090520301,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, KORADI",KORADI,441111.0,"AT POST KORADI, TAH. KAMPTEE, DIST. NAGPUR - 441111",sch.koradi203@gmail.com,Local Body,Primary,1-Boys,1–5,Urban,Operational,Koradi,Koradi,Kamptee
1903,"Z.P. PS (GIRLS), MAHADULA NO. 4",27090520401,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, KORADI",MAHADULA,441111.0,"AT POST MAHADULA, TAH. KAMPTEE, DIST. NAGPUR - 441111",sch.mahadula204@gmail.com,Local Body,Primary,2-Girls,1–5,Urban,Operational,Mahadula,Mahadula,Kamptee
1904,"SARASWATI VIDYALAYA, KHAPARKHEDA NO. 3",27090520501,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, KORADI",KHAPARKHEDA,441111.0,"AT POST KHAPARKHEDA, TAH. KAMPTEE, DIST. NAGPUR - 441111",sch.khaparkheda205@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,3-Co-educational,1–10,Urban,Operational,Khaparkheda,Khaparkheda,Kamptee
1905,"SHARADA CONVENT, PANJARA NO. 3",27090520601,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, KORADI",PANJARA,441111.0,"AT POST PANJARA, TAH. KAMPTEE, DIST. NAGPUR - 441111",sch.panjara206@gmail.com,Private Unaided,Primary with Upper Primary,3-Co-educational,1–8,Rural,Operational,Panjara,Panjara,Kamptee
1906,"MODEL SCHOOL, LONKHAIRI NO. 3",27090520701,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, KORADI",LONKHAIRI,441111.0,"AT POST LONKHAIRI, TAH. KAMPTEE, DIST. NAGPUR - 441111",sch.lonkhairi207@gmail.com,Department of Education,Pr. Up Pr. and Secondary Only,3-Co-educational,1–10,Rural,Operational,Lonkhairi,Lonkhairi,Kamptee
1907,"Z.P. HIGH SCHOOL, SURADEVI NO. 3",27090520801,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, KORADI",SURADEVI,441111.0,"AT POST SURADEVI, TAH. KAMPTEE, DIST. NAGPUR - 441111",sch.suradevi208@gmail.com,Local Body,Secondary with Higher Secondary,3-Co-educational,5–12,Rural,Operational,Suradevi,Suradevi,Kamptee
1908,"Z.P. PS, NANDA NO. 3",27090520901,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, KORADI",NANDA,441111.0,"AT POST NANDA, TAH. KAMPTEE, DIST. NAGPUR - 441111",sch.nanda209@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Nanda,Nanda,Kamptee
1909,"Z.P. UPS, KHAPA NO. 3",27090521001,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, KORADI",KHAPA,441111.0,"AT POST KHAPA, TAH. KAMPTEE, DIST. NAGPUR - 441111",sch.khapa210@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Khapa,Khapa,Kamptee
1910,"Z.P. PS (BOYS), KHASALA NO. 3",27090521101,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, KHASALA",KHASALA,440026.0,"AT POST KHASALA, TAH. KAMPTEE, DIST. NAGPUR - 440026",sch.khasala211@gmail.com,Local Body,Primary,1-Boys,1–5,Rural,Operational,Khasala,Khasala,Kamptee
1911,"Z.P. PS (GIRLS), BHILGAON NO. 4",27090521201,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, KHASALA",BHILGAON,440026.0,"AT POST BHILGAON, TAH. KAMPTEE, DIST. NAGPUR - 440026",sch.bhilgaon212@gmail.com,Local Body,Primary,2-Girls,1–5,Urban,Operational,Bhilgaon,Bhilgaon,Kamptee
1912,"SARASWATI VIDYALAYA, CHICHOLI NO. 3",27090521301,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, KHASALA",CHICHOLI,440026.0,"AT POST CHICHOLI, TAH. KAMPTEE, DIST. NAGPUR - 440026",sch.chicholi213@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,3-Co-educational,1–10,Rural,Operational,Chicholi,Chicholi,Kamptee
1913,"SHARADA CONVENT, BORGAON NO. 3",27090521401,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, KHASALA",BORGAON,440026.0,"AT POST BORGAON, TAH. KAMPTEE, DIST. NAGPUR - 440026",sch.borgaon214@gmail.com,Private Unaided,Primary with Upper Primary,3-Co-educational,1–8,Rural,Operational,Borgaon,Borgaon,Kamptee
1914,"MODEL SCHOOL, CHIKHALI NO. 3",27090521501,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, KHASALA",CHIKHALI,440026.0,"AT POST CHIKHALI, TAH. KAMPTEE, DIST. NAGPUR - 440026",sch.chikhali215@gmail.com,Department of Education,Pr. Up Pr. and Secondary Only,3-Co-educational,1–10,Rural,Operational,Chikhali,Chikhali,Kamptee
1915,"Z.P. HIGH SCHOOL, CHIKNA NO. 3",27090521601,MAHARASHTRA,NAGPUR,KAMPTEE,"Z.P. PS, KHASALA",CHIKNA,440026.0,"AT POST CHIKNA, TAH. KAMPTEE, DIST. NAGPUR - 440026",sch.chikna216@gmail.com,Local Body,Secondary with Higher Secondary,3-Co-educational,5–12,Rural,Operational,Chikna,Chikna,Kamptee
