Sr No.,School Name,UDISE Code,State,District,Block,Cluster,Village,PIN Code,Address,Email,School Management,School Category,School Type,Classes From–To,Rural/Urban,School Status,LGD Village,LGD Panchayat,LGD Block
1626,"HIRABAI UPS, KANHAN",27090811712,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, KANHAN ",KANHAN,441401.0,Swami Vivekanand Nagar Pipari Road Kanhan ,hirabaiupskanhan@gmail.com,Other State Govt. Managed,Primary with Upper Primary,3-Co-educational,1–7,Urban,Operational,,,
1627,"BALIRAMJI DAKHANE HS, KANHAN",27090811713,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, KANHAN ",KANHAN,441401.0,Rai Nagar Kanhan Tah.Parseoni Dist.Nagpur,bdakhanehighschool@gmail.com,Other State Govt. Managed,Pr. Up Pr. and Secondary Only,3-Co-educational,5–10,Urban,Operational,,,
1628,"DHARAMRAAJ VID,KANDRI (KANHAN)",27090811714,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, KANHAN ",KANHAN,441401.0,At Santaji Nagar J N Road Kandri-Kanhan,dharmrajjr.vidyalay@gmail.com,Other State Govt. Managed,Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,5–12,Urban,Operational,,,
1629,"ADARSH A VID., KANHAN",27090811715,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, KANHAN ",KANHAN,441401.0,Suresh Nagar Tarsa Road Kanhan,hadarshhighschool@gmail.com,Other State Govt. Managed,Pr. Up Pr. and Secondary Only,3-Co-educational,5–10,Urban,Operational,,,
1630,"B.K.C. P. UPPER PRIMARY AND SECONDARY  SCHOOL, KANHAN",27090811716,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, KANHAN ",KANHAN,441401.0,"Near Railway Crossing, Vivekanand Nagar",bkcpschoolkanhan@gmail.com,Private Unaided (Recognized) ,Pr. Up Pr. and Secondary Only,3-Co-educational,5–10,Urban,Operational,,,
1631,"PANDIT JAWAHARLAL NEHRU VIDYALAYA., KANHAN",27090811719,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, KANHAN ",KANHAN,441401.0,"Station Road, Kanhan",panditjawaharlalnehruvid.kanhan@gmail.com,Other State Govt. Managed,Pr. Up Pr. and Secondary Only,3-Co-educational,5–10,Urban,Operational,,,
1632,SREE NARAYANA VIDYALAYA ENGLISH MEDIUM HS & JR COLLEGE KANHAN,27090811722,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, KANHAN ",KANHAN,441401.0,VIVEKANAND NAGAR KANHAN,snvenglishhighschool@gmail.com,Private Unaided (Recognized) ,Up. Pr. Secondary and Higher Sec,3-Co-educational,8–12,Urban,Operational,,,
1633,"SREE NARAYANA HINDI MADHYAMIK SHALA,KANHAN",27090811723,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, KANHAN ",KANHAN,441401.0,VIVEKANAND NAGAR KANHAN,sreenarayanahindimadhyamikshal@gmail.com,Partially Govt. Aided,Upper Pr. and Secondary,3-Co-educational,8–10,Urban,Operational,,,
1634,SARASWATI NEW ENGLISH SCHOOL AND JUNIOR COLLEGE KANHAN,27090811726,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, KANHAN ",KANHAN,441401.0,tarsa road kanhan th.parshioni post.Gondegaon D.nagpur,saraswatinewenglishschool@gmail.com,Private Unaided (Recognized) ,Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1–12,Urban,Operational,,,
1635,SARTH PUBLIC SCHOOL KANHAN,27090811727,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, KANHAN ",KANHAN,441401.0,TARSA ROAD KANHAN PARSEIONI NAGPUR,sarthpublicschool@rediffmail.com,Private Unaided (Recognized) ,Primary with Upper Primary,3-Co-educational,1–8,Urban,Operational,,,
1636,UTKARSH ENGLISH UPPER PRI. SCHOOL KANHAN,27090811728,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, KANHAN ",KANHAN,441401.0,NEAR MSEB OFFICE HANUMAN NAGAR KANHAN,utkarshengupprischoolkanhan@gmail.com,Private Unaided (Recognized) ,Primary with Upper Primary,3-Co-educational,1–7,Urban,Operational,,,
1637,BHARATRATNA INDIRA GANDHI JR. COLLEGE KANHAN,27090811729,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, KANHAN ",KANHAN,441401.0,"STATION ROAD ,KANHAN",brigjuniorcollegek@gmail.com,Other State Govt. Managed,Higher Secondary only/Jr. College,3-Co-educational,11–12,Urban,Operational,,,
1638,"Z. P. PS, SALAI TOLA",27090811801,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, DHAWALAPUR ",SALAI TOLA,441105.0,atwanera post navegaon tahparshioni,zpprischoolsalartola@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Salai(Mahuli),Salai(Ma),Parseoni
1639,"Z.P. PS, KIRANGI SARRA",27090811901,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, DHAWALAPUR ",KIRANGI SARRA,441105.0,post pawani tahparshioni diat nag,zppskirangisarra@gmail.com,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Kirangisarra(Rithi),Kolitmara,Parseoni
4369,LEELA'S INTERNATIONAL SCHOOL KANDRI KANHAN,27094100243,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, KANHAN ",KANDRI,441401.0,SURVE NO. 53 KANDRI KANHAN,admin@leelasschool.com,Private Unaided (Recognized) ,Pr. Up Pr. and Secondary Only,3-Co-educational,1–10,Urban,Operational,,,
